,0
5129,NORMAL
5130,NORMAL
5131,DME
5132,NORMAL
5133,DRUSEN
5134,CNV
5135,NORMAL
5136,DRUSEN
5137,NORMAL
5138,DRUSEN
5139,NORMAL
5140,DRUSEN
5141,NORMAL
5142,DME
5143,NORMAL
5144,NORMAL
5145,CNV
5146,CNV
5147,CNV
5148,NORMAL
5149,NORMAL
5150,NORMAL
5151,CNV
5152,NORMAL
5153,CNV
5154,DME
5155,CNV
5156,DRUSEN
5157,CNV
5158,DRUSEN
5159,CNV
5160,DRUSEN
5161,CNV
5162,CNV
5163,NORMAL
5164,DRUSEN
5165,DRUSEN
5166,NORMAL
5167,NORMAL
5168,DRUSEN
5169,CNV
5170,CNV
5171,DRUSEN
5172,NORMAL
5173,NORMAL
5174,CNV
5175,NORMAL
5176,DRUSEN
5177,CNV
5178,DRUSEN
5179,DRUSEN
5180,NORMAL
5181,DME
5182,CNV
5183,NORMAL
5184,NORMAL
5185,DME
5186,CNV
5187,DME
5188,DME
5189,CNV
5190,CNV
5191,NORMAL
5192,NORMAL
5193,DRUSEN
5194,NORMAL
5195,NORMAL
5196,CNV
5197,CNV
5198,DME
5199,CNV
5200,CNV
5201,CNV
5202,DRUSEN
5203,DME
5204,NORMAL
5205,NORMAL
5206,DRUSEN
5207,DRUSEN
5208,NORMAL
5209,DRUSEN
5210,CNV
5211,NORMAL
5212,CNV
5213,NORMAL
5214,CNV
5215,NORMAL
5216,NORMAL
5217,NORMAL
5218,NORMAL
5219,NORMAL
5220,DRUSEN
5221,NORMAL
5222,CNV
5223,NORMAL
5224,DRUSEN
5225,DRUSEN
5226,NORMAL
5227,NORMAL
5228,NORMAL
5229,CNV
5230,CNV
5231,DRUSEN
5232,CNV
5233,CNV
5234,DRUSEN
5235,CNV
5236,DRUSEN
5237,CNV
5238,NORMAL
5239,NORMAL
5240,DME
5241,NORMAL
5242,CNV
5243,NORMAL
5244,DRUSEN
5245,DRUSEN
5246,NORMAL
5247,CNV
5248,NORMAL
5249,DRUSEN
5250,NORMAL
5251,NORMAL
5252,CNV
5253,CNV
5254,NORMAL
5255,DRUSEN
5256,DRUSEN
5257,NORMAL
5258,NORMAL
5259,NORMAL
5260,DRUSEN
5261,NORMAL
5262,CNV
5263,CNV
5264,NORMAL
5265,CNV
5266,NORMAL
5267,NORMAL
5268,DRUSEN
5269,NORMAL
5270,NORMAL
5271,CNV
5272,NORMAL
5273,NORMAL
5274,NORMAL
5275,DRUSEN
5276,NORMAL
5277,NORMAL
5278,DME
5279,DME
5280,NORMAL
5281,DRUSEN
5282,DME
5283,NORMAL
5284,NORMAL
5285,NORMAL
5286,NORMAL
5287,CNV
5288,CNV
5289,DME
5290,CNV
5291,NORMAL
5292,CNV
5293,CNV
5294,DRUSEN
5295,CNV
5296,DRUSEN
5297,CNV
5298,DRUSEN
5299,CNV
5300,NORMAL
5301,NORMAL
5302,NORMAL
5303,NORMAL
5304,NORMAL
5305,NORMAL
5306,NORMAL
5307,CNV
5308,DRUSEN
5309,CNV
5310,CNV
5311,CNV
5312,CNV
5313,CNV
5314,DRUSEN
5315,NORMAL
5316,CNV
5317,NORMAL
5318,CNV
5319,NORMAL
5320,DRUSEN
5321,DRUSEN
5322,DRUSEN
5323,DRUSEN
5324,NORMAL
5325,DRUSEN
5326,DRUSEN
5327,DRUSEN
5328,CNV
5329,DME
5330,NORMAL
5331,DRUSEN
5332,NORMAL
5333,NORMAL
5334,DRUSEN
5335,NORMAL
5336,NORMAL
5337,CNV
5338,DRUSEN
5339,NORMAL
5340,CNV
5341,DME
5342,NORMAL
5343,NORMAL
5344,NORMAL
5345,NORMAL
5346,CNV
5347,DRUSEN
5348,DRUSEN
5349,DRUSEN
5350,NORMAL
5351,NORMAL
5352,CNV
5353,CNV
5354,DRUSEN
5355,CNV
5356,DRUSEN
5357,CNV
5358,NORMAL
5359,NORMAL
5360,CNV
5361,DRUSEN
5362,NORMAL
5363,CNV
5364,NORMAL
5365,DRUSEN
5366,DRUSEN
5367,CNV
5368,NORMAL
5369,CNV
5370,DRUSEN
5371,NORMAL
5372,DRUSEN
5373,NORMAL
5374,CNV
5375,DRUSEN
5376,DRUSEN
5377,CNV
5378,DRUSEN
5379,NORMAL
5380,DRUSEN
5381,CNV
5382,NORMAL
5383,CNV
5384,DRUSEN
5385,CNV
5386,DRUSEN
5387,CNV
5388,CNV
5389,DRUSEN
5390,DRUSEN
5391,NORMAL
5392,CNV
5393,DRUSEN
5394,NORMAL
5395,DRUSEN
5396,DRUSEN
5397,DRUSEN
5398,CNV
5399,DRUSEN
5400,DME
5401,CNV
5402,NORMAL
5403,NORMAL
5404,NORMAL
5405,CNV
5406,NORMAL
5407,CNV
5408,NORMAL
5409,CNV
5410,CNV
5411,DRUSEN
5412,CNV
5413,CNV
5414,DRUSEN
5415,DRUSEN
5416,NORMAL
5417,DRUSEN
5418,NORMAL
5419,NORMAL
5420,DME
5421,CNV
5422,DRUSEN
5423,DME
5424,DME
5425,DRUSEN
5426,CNV
5427,DME
5428,CNV
5429,DRUSEN
5430,NORMAL
5431,DME
5432,DRUSEN
5433,NORMAL
5434,NORMAL
5435,NORMAL
5436,CNV
5437,NORMAL
5438,CNV
5439,CNV
5440,NORMAL
5441,DRUSEN
5442,NORMAL
5443,CNV
5444,NORMAL
5445,CNV
5446,NORMAL
5447,NORMAL
5448,CNV
5449,CNV
5450,NORMAL
5451,CNV
5452,NORMAL
5453,CNV
5454,CNV
5455,CNV
5456,CNV
5457,CNV
5458,NORMAL
5459,DRUSEN
5460,DRUSEN
5461,DME
5462,CNV
5463,CNV
5464,DRUSEN
5465,CNV
5466,DRUSEN
5467,NORMAL
5468,CNV
5469,NORMAL
5470,NORMAL
5471,DRUSEN
5472,DRUSEN
5473,DME
5474,NORMAL
5475,DRUSEN
5476,DRUSEN
5477,NORMAL
5478,DRUSEN
5479,NORMAL
5480,DRUSEN
5481,NORMAL
5482,NORMAL
5483,DRUSEN
5484,DRUSEN
5485,NORMAL
5486,CNV
5487,CNV
5488,DME
5489,NORMAL
5490,NORMAL
5491,CNV
5492,CNV
5493,NORMAL
5494,DME
5495,DME
5496,DRUSEN
5497,NORMAL
5498,NORMAL
5499,CNV
5500,DME
5501,NORMAL
5502,DRUSEN
5503,CNV
5504,NORMAL
5505,NORMAL
5506,DRUSEN
5507,NORMAL
5508,NORMAL
5509,CNV
5510,DRUSEN
5511,NORMAL
5512,DRUSEN
5513,CNV
5514,DRUSEN
5515,NORMAL
5516,CNV
5517,DRUSEN
5518,CNV
5519,CNV
5520,CNV
5521,CNV
5522,NORMAL
5523,DRUSEN
5524,DRUSEN
5525,DRUSEN
5526,NORMAL
5527,CNV
5528,DME
5529,CNV
5530,NORMAL
5531,NORMAL
5532,DRUSEN
5533,CNV
5534,DRUSEN
5535,DRUSEN
5536,DME
5537,CNV
5538,CNV
5539,DRUSEN
5540,DRUSEN
5541,NORMAL
5542,CNV
5543,NORMAL
5544,DRUSEN
5545,DRUSEN
5546,NORMAL
5547,CNV
5548,NORMAL
5549,NORMAL
5550,DRUSEN
5551,NORMAL
5552,NORMAL
5553,NORMAL
5554,NORMAL
5555,DRUSEN
5556,CNV
5557,NORMAL
5558,DME
5559,DRUSEN
5560,CNV
5561,NORMAL
5562,DRUSEN
5563,DRUSEN
5564,DRUSEN
5565,DRUSEN
5566,NORMAL
5567,CNV
5568,NORMAL
5569,NORMAL
5570,NORMAL
5571,NORMAL
5572,NORMAL
5573,NORMAL
5574,DRUSEN
5575,NORMAL
5576,CNV
5577,DRUSEN
5578,NORMAL
5579,NORMAL
5580,CNV
5581,DRUSEN
5582,CNV
5583,NORMAL
5584,NORMAL
5585,CNV
5586,CNV
5587,DME
5588,DRUSEN
5589,CNV
5590,NORMAL
5591,CNV
5592,NORMAL
5593,CNV
5594,NORMAL
5595,DRUSEN
5596,DRUSEN
5597,DRUSEN
5598,DRUSEN
5599,NORMAL
5600,DRUSEN
5601,NORMAL
5602,DRUSEN
5603,DME
5604,NORMAL
5605,NORMAL
5606,CNV
5607,CNV
5608,CNV
5609,NORMAL
5610,CNV
5611,CNV
5612,DRUSEN
5613,CNV
5614,DME
5615,NORMAL
5616,DRUSEN
5617,CNV
5618,DRUSEN
5619,NORMAL
5620,DRUSEN
5621,NORMAL
5622,NORMAL
5623,DRUSEN
5624,CNV
5625,DRUSEN
5626,NORMAL
5627,NORMAL
5628,NORMAL
5629,DRUSEN
5630,NORMAL
5631,DRUSEN
5632,NORMAL
5633,DRUSEN
5634,DRUSEN
5635,NORMAL
5636,CNV
5637,NORMAL
5638,DRUSEN
5639,NORMAL
5640,CNV
5641,NORMAL
5642,NORMAL
5643,DRUSEN
5644,DRUSEN
5645,NORMAL
5646,NORMAL
5647,DRUSEN
5648,CNV
5649,CNV
5650,NORMAL
5651,NORMAL
5652,CNV
5653,CNV
5654,CNV
5655,DRUSEN
5656,CNV
5657,NORMAL
5658,NORMAL
5659,NORMAL
5660,CNV
5661,CNV
5662,DRUSEN
5663,DRUSEN
5664,DRUSEN
5665,CNV
5666,NORMAL
5667,CNV
5668,NORMAL
5669,CNV
5670,DRUSEN
5671,DRUSEN
5672,NORMAL
5673,NORMAL
5674,DRUSEN
5675,NORMAL
5676,NORMAL
5677,DME
5678,DME
5679,DME
5680,NORMAL
5681,CNV
5682,DRUSEN
5683,CNV
5684,DME
5685,DME
5686,DRUSEN
5687,NORMAL
5688,NORMAL
5689,CNV
5690,NORMAL
5691,DRUSEN
5692,CNV
5693,NORMAL
5694,NORMAL
5695,CNV
5696,DRUSEN
5697,CNV
5698,DME
5699,DRUSEN
5700,DRUSEN
5701,DME
5702,NORMAL
5703,CNV
5704,NORMAL
5705,CNV
5706,CNV
5707,NORMAL
5708,NORMAL
5709,DRUSEN
5710,DRUSEN
5711,CNV
5712,NORMAL
5713,NORMAL
5714,DRUSEN
5715,CNV
5716,CNV
5717,CNV
5718,CNV
5719,NORMAL
5720,DME
5721,DRUSEN
5722,CNV
5723,NORMAL
5724,DRUSEN
5725,DRUSEN
5726,DME
5727,DRUSEN
5728,NORMAL
5729,NORMAL
5730,NORMAL
5731,CNV
5732,DRUSEN
5733,CNV
5734,DRUSEN
5735,DME
5736,DRUSEN
5737,DRUSEN
5738,DRUSEN
5739,NORMAL
5740,NORMAL
5741,NORMAL
5742,NORMAL
5743,CNV
5744,DRUSEN
5745,NORMAL
5746,NORMAL
5747,NORMAL
5748,DME
5749,NORMAL
5750,NORMAL
5751,CNV
5752,CNV
5753,CNV
5754,NORMAL
5755,DRUSEN
5756,NORMAL
5757,NORMAL
5758,NORMAL
5759,DRUSEN
5760,DRUSEN
5761,NORMAL
5762,DRUSEN
5763,DRUSEN
5764,DRUSEN
5765,NORMAL
5766,DRUSEN
5767,DME
5768,CNV
5769,CNV
5770,NORMAL
5771,NORMAL
5772,NORMAL
5773,CNV
5774,NORMAL
5775,CNV
5776,NORMAL
5777,NORMAL
5778,CNV
5779,CNV
5780,NORMAL
5781,DRUSEN
5782,DRUSEN
5783,NORMAL
5784,DRUSEN
5785,DME
5786,DRUSEN
5787,CNV
5788,NORMAL
5789,CNV
5790,NORMAL
5791,DRUSEN
5792,NORMAL
5793,NORMAL
5794,CNV
5795,DRUSEN
5796,DME
5797,DME
5798,NORMAL
5799,CNV
5800,DRUSEN
5801,NORMAL
5802,NORMAL
5803,NORMAL
5804,CNV
5805,CNV
5806,DRUSEN
5807,NORMAL
5808,CNV
5809,CNV
5810,DRUSEN
5811,NORMAL
5812,CNV
5813,NORMAL
5814,DME
5815,DME
5816,DME
5817,CNV
5818,DRUSEN
5819,DME
5820,DRUSEN
5821,CNV
5822,DRUSEN
5823,DRUSEN
5824,NORMAL
5825,NORMAL
5826,DRUSEN
5827,DRUSEN
5828,DRUSEN
5829,DRUSEN
5830,CNV
5831,DRUSEN
5832,CNV
5833,CNV
5834,NORMAL
5835,CNV
5836,DRUSEN
5837,NORMAL
5838,DRUSEN
5839,DRUSEN
5840,DRUSEN
5841,NORMAL
5842,NORMAL
5843,NORMAL
5844,DRUSEN
5845,DRUSEN
5846,NORMAL
5847,DRUSEN
5848,NORMAL
5849,NORMAL
5850,CNV
5851,CNV
5852,DRUSEN
5853,NORMAL
5854,DRUSEN
5855,DRUSEN
5856,NORMAL
5857,DRUSEN
5858,CNV
5859,NORMAL
5860,CNV
5861,DRUSEN
5862,NORMAL
5863,NORMAL
5864,CNV
5865,NORMAL
5866,CNV
5867,DRUSEN
5868,CNV
5869,DRUSEN
5870,NORMAL
5871,NORMAL
5872,NORMAL
5873,NORMAL
5874,CNV
5875,CNV
5876,NORMAL
5877,NORMAL
5878,NORMAL
5879,CNV
5880,NORMAL
5881,NORMAL
5882,CNV
5883,NORMAL
5884,DME
5885,CNV
5886,NORMAL
5887,CNV
5888,CNV
5889,NORMAL
5890,DRUSEN
5891,CNV
5892,DME
5893,NORMAL
5894,DRUSEN
5895,DRUSEN
5896,CNV
5897,DRUSEN
5898,CNV
5899,DME
5900,DRUSEN
5901,DRUSEN
5902,NORMAL
5903,DRUSEN
5904,CNV
5905,CNV
5906,DRUSEN
5907,CNV
5908,DRUSEN
5909,NORMAL
5910,CNV
5911,CNV
5912,CNV
5913,DME
5914,NORMAL
5915,NORMAL
5916,DRUSEN
5917,DRUSEN
5918,NORMAL
5919,DRUSEN
5920,NORMAL
5921,CNV
5922,DRUSEN
5923,DRUSEN
5924,DRUSEN
5925,NORMAL
5926,DRUSEN
5927,CNV
5928,CNV
5929,NORMAL
5930,NORMAL
5931,CNV
5932,CNV
5933,DRUSEN
5934,NORMAL
5935,CNV
5936,CNV
5937,CNV
5938,NORMAL
5939,DRUSEN
5940,CNV
5941,CNV
5942,NORMAL
5943,CNV
5944,CNV
5945,CNV
5946,DME
5947,NORMAL
5948,NORMAL
5949,CNV
5950,CNV
5951,NORMAL
5952,DRUSEN
5953,CNV
5954,DME
5955,DRUSEN
5956,NORMAL
5957,NORMAL
5958,DRUSEN
5959,NORMAL
5960,DRUSEN
5961,DRUSEN
5962,DRUSEN
5963,DRUSEN
5964,NORMAL
5965,DRUSEN
5966,NORMAL
5967,NORMAL
5968,NORMAL
5969,CNV
5970,DME
5971,DRUSEN
5972,DRUSEN
5973,NORMAL
5974,CNV
5975,NORMAL
5976,NORMAL
5977,NORMAL
5978,DRUSEN
5979,NORMAL
5980,DRUSEN
5981,DRUSEN
5982,DRUSEN
5983,CNV
5984,CNV
5985,DRUSEN
5986,NORMAL
5987,CNV
5988,NORMAL
5989,DRUSEN
5990,CNV
5991,DME
5992,CNV
5993,CNV
5994,NORMAL
5995,DME
5996,NORMAL
5997,NORMAL
5998,DRUSEN
5999,NORMAL
6000,NORMAL
6001,CNV
6002,CNV
6003,CNV
6004,CNV
6005,NORMAL
6006,CNV
6007,DRUSEN
6008,NORMAL
6009,NORMAL
6010,CNV
6011,CNV
6012,DRUSEN
6013,CNV
6014,NORMAL
6015,DRUSEN
6016,CNV
6017,CNV
6018,NORMAL
6019,NORMAL
6020,DRUSEN
6021,DRUSEN
6022,CNV
6023,CNV
6024,CNV
6025,CNV
6026,DRUSEN
6027,NORMAL
6028,NORMAL
6029,DRUSEN
6030,CNV
6031,NORMAL
6032,DRUSEN
6033,DRUSEN
6034,CNV
6035,CNV
6036,CNV
6037,DME
6038,NORMAL
6039,NORMAL
6040,DRUSEN
6041,NORMAL
6042,DME
6043,NORMAL
6044,NORMAL
6045,DME
6046,DRUSEN
6047,DRUSEN
6048,NORMAL
6049,DRUSEN
6050,DRUSEN
6051,NORMAL
6052,CNV
6053,CNV
6054,CNV
6055,DRUSEN
6056,DRUSEN
6057,NORMAL
6058,CNV
6059,DME
6060,CNV
6061,DME
6062,NORMAL
6063,CNV
6064,DME
6065,CNV
6066,DME
6067,CNV
6068,DME
6069,DRUSEN
6070,CNV
6071,CNV
6072,DME
6073,DRUSEN
6074,DME
6075,CNV
6076,DRUSEN
6077,DRUSEN
6078,CNV
6079,CNV
6080,DRUSEN
6081,DRUSEN
6082,DME
6083,DRUSEN
6084,CNV
6085,NORMAL
6086,DRUSEN
6087,NORMAL
6088,NORMAL
6089,NORMAL
6090,NORMAL
6091,NORMAL
6092,CNV
6093,NORMAL
6094,NORMAL
6095,CNV
6096,CNV
6097,DRUSEN
6098,CNV
6099,DRUSEN
6100,NORMAL
6101,DRUSEN
6102,CNV
6103,DME
6104,NORMAL
6105,DME
6106,NORMAL
6107,NORMAL
6108,DME
6109,CNV
6110,DRUSEN
6111,DRUSEN
6112,NORMAL
6113,NORMAL
6114,DRUSEN
6115,CNV
6116,CNV
6117,NORMAL
6118,DRUSEN
6119,CNV
6120,DRUSEN
6121,CNV
6122,CNV
6123,CNV
6124,NORMAL
6125,DRUSEN
6126,NORMAL
6127,NORMAL
6128,NORMAL
6129,CNV
6130,NORMAL
6131,CNV
6132,DRUSEN
6133,CNV
6134,NORMAL
6135,CNV
6136,DRUSEN
6137,CNV
6138,DRUSEN
6139,DME
6140,NORMAL
6141,DRUSEN
6142,CNV
6143,NORMAL
6144,CNV
6145,DME
6146,DME
6147,NORMAL
6148,CNV
6149,DRUSEN
6150,DRUSEN
6151,DRUSEN
6152,NORMAL
6153,DRUSEN
6154,CNV
6155,NORMAL
6156,DRUSEN
6157,NORMAL
6158,DRUSEN
6159,CNV
6160,CNV
6161,DRUSEN
6162,CNV
6163,CNV
6164,DME
6165,NORMAL
6166,DRUSEN
6167,CNV
6168,NORMAL
6169,DRUSEN
6170,NORMAL
6171,DRUSEN
6172,CNV
6173,DRUSEN
6174,DRUSEN
6175,DRUSEN
6176,NORMAL
6177,DRUSEN
6178,CNV
6179,DRUSEN
6180,CNV
6181,NORMAL
6182,NORMAL
6183,NORMAL
6184,DME
6185,NORMAL
6186,DRUSEN
6187,CNV
6188,NORMAL
6189,NORMAL
6190,NORMAL
6191,NORMAL
6192,DRUSEN
6193,NORMAL
6194,NORMAL
6195,NORMAL
6196,NORMAL
6197,NORMAL
6198,NORMAL
6199,DME
6200,NORMAL
6201,NORMAL
6202,NORMAL
6203,CNV
6204,NORMAL
6205,DME
6206,DME
6207,NORMAL
6208,DRUSEN
6209,DRUSEN
6210,CNV
6211,CNV
6212,CNV
6213,CNV
6214,NORMAL
6215,CNV
6216,CNV
6217,DRUSEN
6218,NORMAL
6219,DRUSEN
6220,CNV
6221,DRUSEN
6222,NORMAL
6223,NORMAL
6224,CNV
6225,DRUSEN
6226,CNV
6227,NORMAL
6228,CNV
6229,DRUSEN
6230,NORMAL
6231,DRUSEN
6232,DME
6233,CNV
6234,DME
6235,DRUSEN
6236,DME
6237,CNV
6238,NORMAL
6239,CNV
6240,NORMAL
6241,CNV
6242,NORMAL
6243,NORMAL
6244,NORMAL
6245,DRUSEN
6246,NORMAL
6247,NORMAL
6248,DRUSEN
6249,CNV
6250,NORMAL
6251,NORMAL
6252,DRUSEN
6253,NORMAL
6254,NORMAL
6255,CNV
6256,NORMAL
6257,CNV
6258,NORMAL
6259,DRUSEN
6260,DRUSEN
6261,NORMAL
6262,CNV
6263,CNV
6264,NORMAL
6265,CNV
6266,CNV
6267,DRUSEN
6268,NORMAL
6269,NORMAL
6270,NORMAL
6271,DME
6272,CNV
6273,NORMAL
6274,DRUSEN
6275,DRUSEN
6276,DRUSEN
6277,NORMAL
6278,NORMAL
6279,NORMAL
6280,NORMAL
6281,DRUSEN
6282,DME
6283,NORMAL
6284,DRUSEN
6285,DRUSEN
6286,NORMAL
6287,CNV
6288,NORMAL
6289,CNV
6290,DME
6291,DME
6292,CNV
6293,CNV
6294,NORMAL
6295,CNV
6296,DRUSEN
6297,NORMAL
6298,DRUSEN
6299,DRUSEN
6300,NORMAL
6301,CNV
6302,NORMAL
6303,DRUSEN
6304,CNV
6305,DRUSEN
6306,DRUSEN
6307,DRUSEN
6308,NORMAL
6309,DRUSEN
6310,NORMAL
6311,NORMAL
6312,CNV
6313,DRUSEN
6314,CNV
6315,NORMAL
6316,DRUSEN
6317,DRUSEN
6318,DME
6319,NORMAL
6320,NORMAL
6321,CNV
6322,DRUSEN
6323,NORMAL
6324,DRUSEN
6325,DRUSEN
6326,NORMAL
6327,NORMAL
6328,DRUSEN
6329,DRUSEN
6330,CNV
6331,NORMAL
6332,DME
6333,CNV
6334,DRUSEN
6335,DRUSEN
6336,NORMAL
6337,CNV
6338,DME
6339,NORMAL
6340,CNV
6341,NORMAL
6342,DRUSEN
6343,CNV
6344,NORMAL
6345,DME
6346,DME
6347,CNV
6348,CNV
6349,DRUSEN
6350,DRUSEN
6351,NORMAL
6352,CNV
6353,NORMAL
6354,DRUSEN
6355,NORMAL
6356,DRUSEN
6357,NORMAL
6358,DME
6359,DRUSEN
6360,DME
6361,CNV
6362,CNV
6363,CNV
6364,NORMAL
6365,DRUSEN
6366,DRUSEN
6367,CNV
6368,NORMAL
6369,NORMAL
6370,CNV
6371,NORMAL
6372,CNV
6373,NORMAL
6374,NORMAL
6375,DRUSEN
6376,DRUSEN
6377,NORMAL
6378,DME
6379,DRUSEN
6380,NORMAL
6381,NORMAL
6382,NORMAL
6383,DRUSEN
6384,NORMAL
6385,NORMAL
6386,NORMAL
6387,DME
6388,DRUSEN
6389,NORMAL
6390,CNV
6391,CNV
6392,DRUSEN
6393,DRUSEN
6394,DME
6395,DME
6396,DRUSEN
6397,CNV
6398,CNV
6399,CNV
6400,DRUSEN
6401,CNV
6402,NORMAL
6403,NORMAL
6404,NORMAL
6405,CNV
6406,CNV
6407,DRUSEN
6408,NORMAL
6409,NORMAL
6410,NORMAL
6411,DRUSEN
6412,NORMAL
6413,CNV
6414,CNV
6415,DRUSEN
6416,CNV
6417,CNV
6418,NORMAL
6419,CNV
6420,CNV
6421,DRUSEN
6422,NORMAL
6423,CNV
6424,DME
6425,NORMAL
6426,DRUSEN
6427,NORMAL
6428,NORMAL
6429,NORMAL
6430,CNV
6431,NORMAL
6432,CNV
6433,DRUSEN
6434,CNV
6435,CNV
6436,CNV
6437,NORMAL
6438,CNV
6439,CNV
6440,DME
6441,DRUSEN
6442,DRUSEN
6443,NORMAL
6444,DME
6445,CNV
6446,NORMAL
6447,NORMAL
6448,NORMAL
6449,CNV
6450,NORMAL
6451,DRUSEN
6452,DRUSEN
6453,CNV
6454,NORMAL
6455,DRUSEN
6456,DRUSEN
6457,CNV
6458,CNV
6459,DRUSEN
6460,NORMAL
6461,NORMAL
6462,NORMAL
6463,CNV
6464,DRUSEN
6465,CNV
6466,CNV
6467,NORMAL
6468,NORMAL
6469,DME
6470,CNV
6471,NORMAL
6472,NORMAL
6473,DRUSEN
6474,DRUSEN
6475,NORMAL
6476,CNV
6477,NORMAL
6478,NORMAL
6479,CNV
6480,CNV
6481,NORMAL
6482,DRUSEN
6483,NORMAL
6484,NORMAL
6485,DRUSEN
6486,DME
6487,DRUSEN
6488,DRUSEN
6489,DRUSEN
6490,CNV
6491,NORMAL
6492,NORMAL
6493,CNV
6494,DRUSEN
6495,DRUSEN
6496,NORMAL
6497,NORMAL
6498,CNV
6499,DRUSEN
6500,CNV
6501,NORMAL
6502,NORMAL
6503,CNV
6504,CNV
6505,NORMAL
6506,NORMAL
6507,DME
6508,CNV
6509,NORMAL
6510,DRUSEN
6511,DRUSEN
6512,DRUSEN
6513,DRUSEN
6514,NORMAL
6515,DRUSEN
6516,DRUSEN
6517,CNV
6518,NORMAL
6519,DRUSEN
6520,CNV
6521,DRUSEN
6522,DRUSEN
6523,NORMAL
6524,CNV
6525,DRUSEN
6526,CNV
6527,DRUSEN
6528,DRUSEN
6529,NORMAL
6530,DRUSEN
6531,DME
6532,NORMAL
6533,DRUSEN
6534,CNV
6535,CNV
6536,NORMAL
6537,DRUSEN
6538,CNV
6539,NORMAL
6540,DRUSEN
6541,CNV
6542,NORMAL
6543,NORMAL
6544,NORMAL
6545,CNV
6546,CNV
6547,NORMAL
6548,NORMAL
6549,NORMAL
6550,CNV
6551,NORMAL
6552,DRUSEN
6553,CNV
6554,NORMAL
6555,CNV
6556,NORMAL
6557,CNV
6558,DRUSEN
6559,DRUSEN
6560,DRUSEN
6561,CNV
6562,DRUSEN
6563,CNV
6564,NORMAL
6565,NORMAL
6566,CNV
6567,DRUSEN
6568,NORMAL
6569,CNV
6570,NORMAL
6571,DRUSEN
6572,NORMAL
6573,NORMAL
6574,NORMAL
6575,DRUSEN
6576,CNV
6577,NORMAL
6578,DRUSEN
6579,NORMAL
6580,NORMAL
6581,NORMAL
6582,NORMAL
6583,CNV
6584,CNV
6585,DRUSEN
6586,NORMAL
6587,NORMAL
6588,DME
6589,CNV
6590,DRUSEN
6591,CNV
6592,NORMAL
6593,NORMAL
6594,NORMAL
6595,CNV
6596,NORMAL
6597,NORMAL
6598,DME
6599,DME
6600,CNV
6601,DRUSEN
6602,NORMAL
6603,CNV
6604,DRUSEN
6605,DME
6606,CNV
6607,CNV
6608,NORMAL
6609,DRUSEN
6610,DRUSEN
6611,NORMAL
6612,DME
6613,NORMAL
6614,CNV
6615,NORMAL
6616,DME
6617,CNV
6618,NORMAL
6619,DRUSEN
6620,DRUSEN
6621,NORMAL
6622,CNV
6623,DRUSEN
6624,CNV
6625,CNV
6626,DRUSEN
6627,CNV
6628,NORMAL
6629,DME
6630,CNV
6631,NORMAL
6632,DRUSEN
6633,CNV
6634,CNV
6635,DRUSEN
6636,CNV
6637,CNV
6638,CNV
6639,NORMAL
6640,CNV
6641,DME
6642,DRUSEN
6643,CNV
6644,NORMAL
6645,DRUSEN
6646,CNV
6647,NORMAL
6648,NORMAL
6649,CNV
6650,CNV
6651,DRUSEN
6652,CNV
6653,DRUSEN
6654,DME
6655,DME
6656,DRUSEN
6657,CNV
6658,NORMAL
6659,DRUSEN
6660,NORMAL
6661,CNV
6662,CNV
6663,CNV
6664,NORMAL
6665,DRUSEN
6666,NORMAL
6667,DRUSEN
6668,NORMAL
6669,NORMAL
6670,CNV
6671,DME
6672,CNV
6673,NORMAL
6674,CNV
6675,NORMAL
6676,CNV
6677,NORMAL
6678,DRUSEN
6679,NORMAL
6680,CNV
6681,CNV
6682,NORMAL
6683,NORMAL
6684,NORMAL
6685,NORMAL
6686,DRUSEN
6687,NORMAL
6688,DME
6689,CNV
6690,CNV
6691,NORMAL
6692,DRUSEN
6693,NORMAL
6694,CNV
6695,NORMAL
6696,CNV
6697,CNV
6698,NORMAL
6699,DRUSEN
6700,CNV
6701,DRUSEN
6702,DRUSEN
6703,NORMAL
6704,DRUSEN
6705,CNV
6706,CNV
6707,NORMAL
6708,NORMAL
6709,DRUSEN
6710,DRUSEN
6711,DRUSEN
6712,DME
6713,DRUSEN
6714,CNV
6715,CNV
6716,NORMAL
6717,DRUSEN
6718,CNV
6719,NORMAL
6720,NORMAL
6721,NORMAL
6722,DRUSEN
6723,DRUSEN
6724,CNV
6725,CNV
6726,NORMAL
6727,DME
6728,DRUSEN
6729,NORMAL
6730,DRUSEN
6731,CNV
6732,CNV
6733,DRUSEN
6734,NORMAL
6735,NORMAL
6736,NORMAL
6737,NORMAL
6738,NORMAL
6739,CNV
6740,CNV
6741,NORMAL
6742,CNV
6743,NORMAL
6744,DRUSEN
6745,NORMAL
6746,NORMAL
6747,NORMAL
6748,CNV
6749,DME
6750,NORMAL
6751,CNV
6752,DRUSEN
6753,CNV
6754,DRUSEN
6755,NORMAL
6756,NORMAL
6757,DRUSEN
6758,NORMAL
6759,DRUSEN
6760,NORMAL
6761,DRUSEN
6762,CNV
6763,DRUSEN
6764,CNV
6765,CNV
6766,CNV
6767,DME
6768,DME
6769,DRUSEN
6770,NORMAL
6771,CNV
6772,NORMAL
6773,CNV
6774,DRUSEN
6775,NORMAL
6776,NORMAL
6777,CNV
6778,NORMAL
6779,NORMAL
6780,CNV
6781,CNV
6782,NORMAL
6783,NORMAL
